,Country,CO2_Percent_Change,Forest_Area_Percent_Change,Predicted_Avg_Temp
5576,Tunisia,-2,0.25,26.116417
5577,Tunisia,-2,-0.5,23.588076
5578,Tunisia,-2,-1,22.089632
5579,Tunisia,-5,1,27.841772
5580,Tunisia,-5,0.5,26.005178
5581,Tunisia,-5,0.25,25.10412
5582,Tunisia,-5,0,24.207235
5583,Tunisia,-5,0.25,25.10412
5584,Tunisia,-5,-0.5,22.435614
5585,Tunisia,-5,-1,20.840235
5586,Syria,5,1,21.763533
5587,Syria,5,0.5,21.51661
5588,Syria,5,0.25,21.397556
5589,Syria,5,0,21.282621
5590,Syria,5,0.25,21.397556
5591,Syria,5,-0.5,21.052761
5592,Syria,5,-1,20.842264
5593,Syria,2,1,22.996382
5594,Syria,2,0.5,22.79147
5595,Syria,2,0.25,22.69102
5596,Syria,2,0,22.59341
5597,Syria,2,0.25,22.69102
5598,Syria,2,-0.5,22.412678
5599,Syria,2,-1,22.298656
5600,Syria,1,1,23.446386
5601,Syria,1,0.5,23.25282
5602,Syria,1,0.25,23.163801
5603,Syria,1,0,23.074783
5604,Syria,1,0.25,23.163801
5605,Syria,1,-0.5,22.944004
5606,Syria,1,-1,22.924854
5607,Syria,0,1,23.9189
5608,Syria,0,0.5,23.740868
5609,Syria,0,0.25,23.655165
5610,Syria,0,0,19.406261904761905
5611,Syria,0,0.25,23.655165
5612,Syria,0,-0.5,23.571964
5613,Syria,0,-1,23.561195
5614,Syria,-1,1,24.406946
5615,Syria,-1,0.5,24.24736
5616,Syria,-1,0.25,24.229244
5617,Syria,-1,0,24.226103
5618,Syria,-1,0.25,24.229244
5619,Syria,-1,-0.5,24.226421
5620,Syria,-1,-1,24.241356
5621,Syria,-2,1,24.921322
5622,Syria,-2,0.5,24.908007
5623,Syria,-2,0.25,24.915709
5624,Syria,-2,0,24.924072
5625,Syria,-2,0.25,24.915709
5626,Syria,-2,-0.5,24.946266
5627,Syria,-2,-1,24.972595
5628,Syria,-5,1,27.104965
5629,Syria,-5,0.5,27.133434
5630,Syria,-5,0.25,27.14767
5631,Syria,-5,0,27.16238
5632,Syria,-5,0.25,27.14767
5633,Syria,-5,-0.5,27.200323
5634,Syria,-5,-1,27.238836
5635,Senegal,5,1,31.598955
5636,Senegal,5,0.5,32.87256
5637,Senegal,5,0.25,33.519253
5638,Senegal,5,0,34.165943
5639,Senegal,5,0.25,33.519253
5640,Senegal,5,-0.5,35.459324
5641,Senegal,5,-1,36.752712
5642,Senegal,2,1,30.660011
5643,Senegal,2,0.5,31.953396
5644,Senegal,2,0.25,32.600086
5645,Senegal,2,0,33.246777
5646,Senegal,2,0.25,32.600086
5647,Senegal,2,-0.5,34.540165
5648,Senegal,2,-1,35.833546
5649,Senegal,1,1,30.353624
5650,Senegal,1,0.5,31.647009
5651,Senegal,1,0.25,32.2937
5652,Senegal,1,0,32.94039
5653,Senegal,1,0.25,32.2937
5654,Senegal,1,-0.5,34.233776
5655,Senegal,1,-1,35.532642
5656,Senegal,0,1,30.047237
5657,Senegal,0,0.5,31.34062
5658,Senegal,0,0.25,31.987312
5659,Senegal,0,0,26.778739583333333
5660,Senegal,0,0.25,31.987312
5661,Senegal,0,-0.5,33.93081
5662,Senegal,0,-1,35.25327
5663,Senegal,-1,1,29.740849
5664,Senegal,-1,0.5,31.034233
5665,Senegal,-1,0.25,31.680923
5666,Senegal,-1,0,32.329105
5667,Senegal,-1,0.25,31.680923
5668,Senegal,-1,-0.5,33.65144
5669,Senegal,-1,-1,34.973904
5670,Senegal,-2,1,29.43446
5671,Senegal,-2,0.5,30.729984
5672,Senegal,-2,0.25,31.38837
5673,Senegal,-2,0,32.049603
5674,Senegal,-2,0.25,31.38837
5675,Senegal,-2,-0.5,33.372066
5676,Senegal,-2,-1,34.69453
5677,Senegal,-5,1,28.566566
5678,Senegal,-5,0.5,29.88903
5679,Senegal,-5,0.25,30.550262
5680,Senegal,-5,0,31.211493
5681,Senegal,-5,0.25,30.550262
5682,Senegal,-5,-0.5,32.53396
5683,Senegal,-5,-1,33.856777
5684,Nepal,5,1,25.86395
5685,Nepal,5,0.5,25.342342
5686,Nepal,5,0.25,25.292154
5687,Nepal,5,0,25.336716
5688,Nepal,5,0.25,25.292154
5689,Nepal,5,-0.5,25.667791
5690,Nepal,5,-1,26.147202
5691,Nepal,2,1,25.164478
5692,Nepal,2,0.5,24.513556
5693,Nepal,2,0.25,24.397251
5694,Nepal,2,0,24.385048
5695,Nepal,2,0.25,24.397251
5696,Nepal,2,-0.5,24.6394
5697,Nepal,2,-1,25.11797
5698,Nepal,1,1,24.948135
5699,Nepal,1,0.5,24.256165
5700,Nepal,1,0.25,24.106485
5701,Nepal,1,0,24.072289
5702,Nepal,1,0.25,24.106485
5703,Nepal,1,-0.5,24.29821
5704,Nepal,1,-1,24.775475
5705,Nepal,0,1,24.7369
5706,Nepal,0,0.5,23.99956
5707,Nepal,0,0.25,23.825691
5708,Nepal,0,0,18.667119047619046
5709,Nepal,0,0.25,23.825691
5710,Nepal,0,-0.5,23.959911
5711,Nepal,0,-1,24.43304
5712,Nepal,-1,1,24.527489
5713,Nepal,-1,0.5,23.748627
5714,Nepal,-1,0.25,23.544899
5715,Nepal,-1,0,23.481747
5716,Nepal,-1,0.25,23.544899
5717,Nepal,-1,-0.5,23.621614
5718,Nepal,-1,-1,24.090607
5719,Nepal,-2,1,24.318596
5720,Nepal,-2,0.5,23.502285
5721,Nepal,-2,0.25,23.273495
5722,Nepal,-2,0,23.18804
5723,Nepal,-2,0.25,23.273495
5724,Nepal,-2,-0.5,23.292843
5725,Nepal,-2,-1,23.748175
5726,Nepal,-5,1,23.71522
5727,Nepal,-5,0.5,22.764444
5728,Nepal,-5,0.25,22.490652
5729,Nepal,-5,0,22.33039
5730,Nepal,-5,0.25,22.490652
5731,Nepal,-5,-0.5,22.348381
5732,Nepal,-5,-1,22.726105
5733,Mauritania,5,1,34.102
5734,Mauritania,5,0.5,34.520138
5735,Mauritania,5,0.25,34.734222
5736,Mauritania,5,0,34.952244
5737,Mauritania,5,0.25,34.734222
5738,Mauritania,5,-0.5,35.39157
5739,Mauritania,5,-1,35.845184
5740,Mauritania,2,1,33.088478
5741,Mauritania,2,0.5,33.542152
5742,Mauritania,2,0.25,33.769
5743,Mauritania,2,0,33.995853
5744,Mauritania,2,0.25,33.769
5745,Mauritania,2,-0.5,34.44955
5746,Mauritania,2,-1,34.903248
5747,Mauritania,1,1,32.774513
5748,Mauritania,1,0.5,33.228207
5749,Mauritania,1,0.25,33.455055
5750,Mauritania,1,0,33.681904
5751,Mauritania,1,0.25,33.455055
5752,Mauritania,1,-0.5,34.1356
5753,Mauritania,1,-1,34.5893
5754,Mauritania,0,1,32.460564
5755,Mauritania,0,0.5,32.914265
5756,Mauritania,0,0.25,33.14111
5757,Mauritania,0,0,27.766333333333336
5758,Mauritania,0,0.25,33.14111
5759,Mauritania,0,-0.5,33.821655
5760,Mauritania,0,-1,34.275352
5761,Mauritania,-1,1,32.146618
5762,Mauritania,-1,0.5,32.600315
5763,Mauritania,-1,0.25,32.827168
5764,Mauritania,-1,0,33.054012
5765,Mauritania,-1,0.25,32.827168
5766,Mauritania,-1,-0.5,33.507713
5767,Mauritania,-1,-1,33.961407
5768,Mauritania,-2,1,31.832674
5769,Mauritania,-2,0.5,32.286373
5770,Mauritania,-2,0.25,32.513218
5771,Mauritania,-2,0,32.74007
5772,Mauritania,-2,0.25,32.513218
5773,Mauritania,-2,-0.5,33.193768
5774,Mauritania,-2,-1,33.649803
5775,Mauritania,-5,1,30.890982
5776,Mauritania,-5,0.5,31.347488
5777,Mauritania,-5,0.25,31.577942
5778,Mauritania,-5,0,31.808697
5779,Mauritania,-5,0.25,31.577942
5780,Mauritania,-5,-0.5,32.270203
5781,Mauritania,-5,-1,32.731712
5782,Papua New Guinea,5,1,25.138833333333334
5783,Papua New Guinea,5,0.5,25.138833333333334
5784,Papua New Guinea,5,0.25,25.138833333333334
5785,Papua New Guinea,5,0,25.138833333333334
5786,Papua New Guinea,5,0.25,25.138833333333334
5787,Papua New Guinea,5,-0.5,25.138833333333334
5788,Papua New Guinea,5,-1,25.138833333333334
5789,Papua New Guinea,2,1,25.138833333333334
5790,Papua New Guinea,2,0.5,25.138833333333334
5791,Papua New Guinea,2,0.25,25.138833333333334
5792,Papua New Guinea,2,0,25.138833333333334
5793,Papua New Guinea,2,0.25,25.138833333333334
5794,Papua New Guinea,2,-0.5,25.138833333333334
5795,Papua New Guinea,2,-1,25.138833333333334
5796,Papua New Guinea,1,1,25.138833333333334
5797,Papua New Guinea,1,0.5,25.138833333333334
5798,Papua New Guinea,1,0.25,25.138833333333334
5799,Papua New Guinea,1,0,25.138833333333334
5800,Papua New Guinea,1,0.25,25.138833333333334
5801,Papua New Guinea,1,-0.5,25.138833333333334
5802,Papua New Guinea,1,-1,25.138833333333334
5803,Papua New Guinea,0,1,25.138833333333334
5804,Papua New Guinea,0,0.5,25.138833333333334
5805,Papua New Guinea,0,0.25,25.138833333333334
5806,Papua New Guinea,0,0,25.138833333333334
5807,Papua New Guinea,0,0.25,25.138833333333334
5808,Papua New Guinea,0,-0.5,25.138833333333334
5809,Papua New Guinea,0,-1,25.138833333333334
5810,Papua New Guinea,-1,1,25.138833333333334
5811,Papua New Guinea,-1,0.5,25.138833333333334
5812,Papua New Guinea,-1,0.25,25.138833333333334
5813,Papua New Guinea,-1,0,25.138833333333334
5814,Papua New Guinea,-1,0.25,25.138833333333334
5815,Papua New Guinea,-1,-0.5,25.138833333333334
5816,Papua New Guinea,-1,-1,25.138833333333334
5817,Papua New Guinea,-2,1,25.138833333333334
5818,Papua New Guinea,-2,0.5,25.138833333333334
5819,Papua New Guinea,-2,0.25,25.138833333333334
5820,Papua New Guinea,-2,0,25.138833333333334
5821,Papua New Guinea,-2,0.25,25.138833333333334
5822,Papua New Guinea,-2,-0.5,25.138833333333334
5823,Papua New Guinea,-2,-1,25.138833333333334
5824,Papua New Guinea,-5,1,25.138833333333334
5825,Papua New Guinea,-5,0.5,25.138833333333334
5826,Papua New Guinea,-5,0.25,25.138833333333334
5827,Papua New Guinea,-5,0,25.138833333333334
5828,Papua New Guinea,-5,0.25,25.138833333333334
5829,Papua New Guinea,-5,-0.5,25.138833333333334
5830,Papua New Guinea,-5,-1,25.138833333333334
5831,Mozambique,5,1,26.91057
5832,Mozambique,5,0.5,27.589687
5833,Mozambique,5,0.25,27.944008
5834,Mozambique,5,0,28.299183
5835,Mozambique,5,0.25,27.944008
5836,Mozambique,5,-0.5,29.046463
5837,Mozambique,5,-1,29.813278
5838,Mozambique,2,1,26.168526
5839,Mozambique,2,0.5,26.861515
5840,Mozambique,2,0.25,27.21722
5841,Mozambique,2,0,27.588545
5842,Mozambique,2,0.25,27.21722
5843,Mozambique,2,-0.5,28.347702
5844,Mozambique,2,-1,29.202892
5845,Mozambique,1,1,25.921335
5846,Mozambique,1,0.5,26.619074
5847,Mozambique,1,0.25,26.97838
5848,Mozambique,1,0,27.35542
5849,Mozambique,1,0.25,26.97838
5850,Mozambique,1,-0.5,28.118244
5851,Mozambique,1,-1,29.031347
5852,Mozambique,0,1,25.67415
5853,Mozambique,0,0.5,26.376635
5854,Mozambique,0,0.25,26.743021
5855,Mozambique,0,0,23.97398611111111
5856,Mozambique,0,0.25,26.743021
5857,Mozambique,0,-0.5,27.904636
5858,Mozambique,0,-1,28.860233
5859,Mozambique,-1,1,25.426962
5860,Mozambique,-1,0.5,26.136356
5861,Mozambique,-1,0.25,26.509895
5862,Mozambique,-1,0,26.890675
5863,Mozambique,-1,0.25,26.509895
5864,Mozambique,-1,-0.5,27.719696
5865,Mozambique,-1,-1,28.711222
5866,Mozambique,-2,1,25.181408
5867,Mozambique,-2,0.5,25.897518
5868,Mozambique,-2,0.25,26.277798
5869,Mozambique,-2,0,26.659498
5870,Mozambique,-2,0.25,26.277798
5871,Mozambique,-2,-0.5,27.542347
5872,Mozambique,-2,-1,28.577011
5873,Mozambique,-5,1,24.454086
5874,Mozambique,-5,0.5,25.21276
5875,Mozambique,-5,0.25,25.617666
5876,Mozambique,-5,0,26.07726
5877,Mozambique,-5,0.25,25.617666
5878,Mozambique,-5,-0.5,27.125034
5879,Mozambique,-5,-1,28.22007
5880,Philippines,5,1,33.045826
5881,Philippines,5,0.5,34.295216
5882,Philippines,5,0.25,34.95264
5883,Philippines,5,0,35.61632
5884,Philippines,5,0.25,34.95264
5885,Philippines,5,-0.5,36.943687
5886,Philippines,5,-1,38.290527
5887,Philippines,2,1,30.070143
5888,Philippines,2,0.5,31.396261
5889,Philippines,2,0.25,32.070927
5890,Philippines,2,0,32.750557
5891,Philippines,2,0.25,32.070927
5892,Philippines,2,-0.5,34.195145
5893,Philippines,2,-1,35.671852
5894,Philippines,1,1,29.13564
5895,Philippines,1,0.5,30.475622
5896,Philippines,1,0.25,31.180538
5897,Philippines,1,0,31.90821
5898,Philippines,1,0.25,31.180538
5899,Philippines,1,-0.5,33.373543
5900,Philippines,1,-1,34.925808
5901,Philippines,0,1,28.230194
5902,Philippines,0,0.5,29.637545
5903,Philippines,0,0.25,30.360493
5904,Philippines,0,0,27.275715384615385
5905,Philippines,0,0.25,30.360493
5906,Philippines,0,-0.5,32.61551
5907,Philippines,0,-1,34.191425
5908,Philippines,-1,1,27.39238
5909,Philippines,-1,0.5,28.827835
5910,Philippines,-1,0.25,29.56657
5911,Philippines,-1,0,30.333593
5912,Philippines,-1,0.25,29.56657
5913,Philippines,-1,-0.5,31.8968
5914,Philippines,-1,-1,33.486214
5915,Philippines,-2,1,26.60669
5916,Philippines,-2,0.5,28.08755
5917,Philippines,-2,0.25,28.853773
5918,Philippines,-2,0,29.631636
5919,Philippines,-2,0.25,28.853773
5920,Philippines,-2,-0.5,31.211258
5921,Philippines,-2,-1,32.804123
5922,Philippines,-5,1,24.737154
5923,Philippines,-5,0.5,26.26162
5924,Philippines,-5,0.25,27.050137
5925,Philippines,-5,0,27.845203
5926,Philippines,-5,0.25,27.050137
5927,Philippines,-5,-0.5,29.435345
5928,Philippines,-5,-1,31.029839
5929,Portugal,5,1,12.186578
5930,Portugal,5,0.5,13.354579
5931,Portugal,5,0.25,14.184926
5932,Portugal,5,0,15.201759
5933,Portugal,5,0.25,14.184926
5934,Portugal,5,-0.5,17.426008
5935,Portugal,5,-1,20.059856
5936,Portugal,2,1,13.432745
5937,Portugal,2,0.5,14.581255
5938,Portugal,2,0.25,15.28074
5939,Portugal,2,0,16.119053
5940,Portugal,2,0.25,15.28074
5941,Portugal,2,-0.5,18.197002
5942,Portugal,2,-1,20.601103
5943,Portugal,1,1,13.882037
5944,Portugal,1,0.5,15.01564
5945,Portugal,1,0.25,15.678019
5946,Portugal,1,0,16.486412
5947,Portugal,1,0.25,15.678019
5948,Portugal,1,-0.5,18.483603
5949,Portugal,1,-1,20.835392
5950,Portugal,0,1,14.341576
5951,Portugal,0,0.5,15.459607
5952,Portugal,0,0.25,16.105783
5953,Portugal,0,0,15.387011904761906
5954,Portugal,0,0.25,16.105783
5955,Portugal,0,-0.5,18.774286
5956,Portugal,0,-1,21.100908
5957,Portugal,-1,1,14.809796
5958,Portugal,-1,0.5,15.905838
5959,Portugal,-1,0.25,16.542301
5960,Portugal,-1,0,17.29113
5961,Portugal,-1,0.25,16.542301
5962,Portugal,-1,-0.5,19.090555
5963,Portugal,-1,-1,21.375736
5964,Portugal,-2,1,15.284167
5965,Portugal,-2,0.5,16.352066
5966,Portugal,-2,0.25,16.990011
5967,Portugal,-2,0,17.703566
5968,Portugal,-2,0.25,16.990011
5969,Portugal,-2,-0.5,19.42327
5970,Portugal,-2,-1,21.654442
5971,Portugal,-5,1,16.711535
5972,Portugal,-5,0.5,17.690756
5973,Portugal,-5,0.25,18.33816
5974,Portugal,-5,0,18.998081
5975,Portugal,-5,0.25,18.33816
5976,Portugal,-5,-0.5,20.558031
5977,Portugal,-5,-1,22.528868
5978,Djibouti,5,1,30.265416666666667
5979,Djibouti,5,0.5,30.265416666666667
5980,Djibouti,5,0.25,30.265416666666667
5981,Djibouti,5,0,30.265416666666667
5982,Djibouti,5,0.25,30.265416666666667
5983,Djibouti,5,-0.5,30.265416666666667
5984,Djibouti,5,-1,30.265416666666667
5985,Djibouti,2,1,30.265416666666667
5986,Djibouti,2,0.5,30.265416666666667
5987,Djibouti,2,0.25,30.265416666666667
5988,Djibouti,2,0,30.265416666666667
5989,Djibouti,2,0.25,30.265416666666667
5990,Djibouti,2,-0.5,30.265416666666667
5991,Djibouti,2,-1,30.265416666666667
5992,Djibouti,1,1,30.265416666666667
5993,Djibouti,1,0.5,30.265416666666667
5994,Djibouti,1,0.25,30.265416666666667
5995,Djibouti,1,0,30.265416666666667
5996,Djibouti,1,0.25,30.265416666666667
5997,Djibouti,1,-0.5,30.265416666666667
5998,Djibouti,1,-1,30.265416666666667
5999,Djibouti,0,1,30.265416666666667
6000,Djibouti,0,0.5,30.265416666666667
6001,Djibouti,0,0.25,30.265416666666667
6002,Djibouti,0,0,30.265416666666667
6003,Djibouti,0,0.25,30.265416666666667
6004,Djibouti,0,-0.5,30.265416666666667
6005,Djibouti,0,-1,30.265416666666667
6006,Djibouti,-1,1,30.265416666666667
6007,Djibouti,-1,0.5,30.265416666666667
6008,Djibouti,-1,0.25,30.265416666666667
6009,Djibouti,-1,0,30.265416666666667
6010,Djibouti,-1,0.25,30.265416666666667
6011,Djibouti,-1,-0.5,30.265416666666667
6012,Djibouti,-1,-1,30.265416666666667
6013,Djibouti,-2,1,30.265416666666667
6014,Djibouti,-2,0.5,30.265416666666667
6015,Djibouti,-2,0.25,30.265416666666667
6016,Djibouti,-2,0,30.265416666666667
6017,Djibouti,-2,0.25,30.265416666666667
6018,Djibouti,-2,-0.5,30.265416666666667
6019,Djibouti,-2,-1,30.265416666666667
6020,Djibouti,-5,1,30.265416666666667
6021,Djibouti,-5,0.5,30.265416666666667
6022,Djibouti,-5,0.25,30.265416666666667
6023,Djibouti,-5,0,30.265416666666667
6024,Djibouti,-5,0.25,30.265416666666667
6025,Djibouti,-5,-0.5,30.265416666666667
6026,Djibouti,-5,-1,30.265416666666667
6027,Namibia,5,1,29.737082
6028,Namibia,5,0.5,30.115957
6029,Namibia,5,0.25,30.305393
6030,Namibia,5,0,30.508821
6031,Namibia,5,0.25,30.305393
6032,Namibia,5,-0.5,30.916792
6033,Namibia,5,-1,31.330503
6034,Namibia,2,1,28.512722
6035,Namibia,2,0.5,28.926254
6036,Namibia,2,0.25,29.133501
6037,Namibia,2,0,29.341614
6038,Namibia,2,0.25,29.133501
6039,Namibia,2,-0.5,29.75992
6040,Namibia,2,-1,30.205677
6041,Namibia,1,1,28.125235
6042,Namibia,1,0.5,28.539907
6043,Namibia,1,0.25,28.748354
6044,Namibia,1,0,28.957907
6045,Namibia,1,0.25,28.748354
6046,Namibia,1,-0.5,29.39657
6047,Namibia,1,-1,29.863619
6048,Namibia,0,1,27.7382
6049,Namibia,0,0.5,28.162394
6050,Namibia,0,0.25,28.378431
6051,Namibia,0,0,20.11225
6052,Namibia,0,0.25,28.378431
6053,Namibia,0,-0.5,29.051142
6054,Namibia,0,-1,29.526121
6055,Namibia,-1,1,27.369219
6056,Namibia,-1,0.5,27.801296
6057,Namibia,-1,0.25,28.017332
6058,Namibia,-1,0,28.23987
6059,Namibia,-1,0.25,28.017332
6060,Namibia,-1,-0.5,28.713644
6061,Namibia,-1,-1,29.194086
6062,Namibia,-2,1,27.008123
6063,Namibia,-2,0.5,27.440199
6064,Namibia,-2,0.25,27.667067
6065,Namibia,-2,0,27.90117
6066,Namibia,-2,0.25,27.667067
6067,Namibia,-2,-0.5,28.388285
6068,Namibia,-2,-1,28.876806
6069,Namibia,-5,1,25.98081
6070,Namibia,-5,0.5,26.45941
6071,Namibia,-5,0.25,26.703672
6072,Namibia,-5,0,26.947931
6073,Namibia,-5,0.25,26.703672
6074,Namibia,-5,-0.5,27.436453
6075,Namibia,-5,-1,27.924978
6076,Tajikistan,5,1,22.0084
6077,Tajikistan,5,0.5,17.794565
6078,Tajikistan,5,0.25,15.69007
6079,Tajikistan,5,0,13.6141
6080,Tajikistan,5,0.25,15.69007
6081,Tajikistan,5,-0.5,9.652924
6082,Tajikistan,5,-1,7.750212
6083,Tajikistan,2,1,22.138338
6084,Tajikistan,2,0.5,17.924427
6085,Tajikistan,2,0.25,15.825767
6086,Tajikistan,2,0,13.753727
6087,Tajikistan,2,0.25,15.825767
6088,Tajikistan,2,-0.5,9.853078
6089,Tajikistan,2,-1,8.125621
6090,Tajikistan,1,1,22.18165
6091,Tajikistan,1,0.5,17.967712
6092,Tajikistan,1,0.25,15.87231
6093,Tajikistan,1,0,13.800268
6094,Tajikistan,1,0.25,15.87231
6095,Tajikistan,1,-0.5,9.921933
6096,Tajikistan,1,-1,8.251297
6097,Tajikistan,0,1,22.224962
6098,Tajikistan,0,0.5,18.011
6099,Tajikistan,0,0.25,15.918852
6100,Tajikistan,0,0,9.288583333333333
6101,Tajikistan,0,0.25,15.918852
6102,Tajikistan,0,-0.5,9.990788
6103,Tajikistan,0,-1,8.376975
6104,Tajikistan,-1,1,22.268274
6105,Tajikistan,-1,0.5,18.054287
6106,Tajikistan,-1,0.25,15.965393
6107,Tajikistan,-1,0,13.897847
6108,Tajikistan,-1,0.25,15.965393
6109,Tajikistan,-1,-0.5,10.059644
6110,Tajikistan,-1,-1,8.502652
6111,Tajikistan,-2,1,22.311586
6112,Tajikistan,-2,0.5,18.097574
6113,Tajikistan,-2,0.25,16.011934
6114,Tajikistan,-2,0,13.946738
6115,Tajikistan,-2,0.25,16.011934
6116,Tajikistan,-2,-0.5,10.1285
6117,Tajikistan,-2,-1,8.62833
6118,Tajikistan,-5,1,22.441525
6119,Tajikistan,-5,0.5,18.231049
6120,Tajikistan,-5,0.25,16.15156
6121,Tajikistan,-5,0,14.094448
6122,Tajikistan,-5,0.25,16.15156
6123,Tajikistan,-5,-0.5,10.335065
6124,Tajikistan,-5,-1,9.004757
6125,Lithuania,5,1,12.883435
6126,Lithuania,5,0.5,12.084989
6127,Lithuania,5,0.25,11.685765
6128,Lithuania,5,0,11.286542
6129,Lithuania,5,0.25,11.685765
6130,Lithuania,5,-0.5,10.488095
6131,Lithuania,5,-1,9.689649
6132,Lithuania,2,1,12.902553
6133,Lithuania,2,0.5,12.09797
6134,Lithuania,2,0.25,11.697212
6135,Lithuania,2,0,11.297788
6136,Lithuania,2,0.25,11.697212
6137,Lithuania,2,-0.5,10.499155
6138,Lithuania,2,-1,9.700709
6139,Lithuania,1,1,12.909684
6140,Lithuania,1,0.5,12.105103
6141,Lithuania,1,0.25,11.702811
6142,Lithuania,1,0,11.301982
6143,Lithuania,1,0.25,11.702811
6144,Lithuania,1,-0.5,10.503135
6145,Lithuania,1,-1,9.704396
6146,Lithuania,0,1,12.92022
6147,Lithuania,0,0.5,12.115984
6148,Lithuania,0,0.25,11.713865
6149,Lithuania,0,0,6.913616666666667
6150,Lithuania,0,0.25,11.713865
6151,Lithuania,0,-0.5,10.511768
6152,Lithuania,0,-1,9.715439
6153,Lithuania,-1,1,12.935504
6154,Lithuania,-1,0.5,12.1308565
6155,Lithuania,-1,0.25,11.728736
6156,Lithuania,-1,0,11.326618
6157,Lithuania,-1,0.25,11.728736
6158,Lithuania,-1,-0.5,10.524902
6159,Lithuania,-1,-1,9.731227
6160,Lithuania,-2,1,12.951449
6161,Lithuania,-2,0.5,12.146661
6162,Lithuania,-2,0.25,11.744266
6163,Lithuania,-2,0,11.3421
6164,Lithuania,-2,0.25,11.744266
6165,Lithuania,-2,-0.5,10.542283
6166,Lithuania,-2,-1,9.74887
6167,Lithuania,-5,1,13.022697
6168,Lithuania,-5,0.5,12.223085
6169,Lithuania,-5,0.25,11.826261
6170,Lithuania,-5,0,11.4334755
6171,Lithuania,-5,0.25,11.826261
6172,Lithuania,-5,-0.5,10.652324
6173,Lithuania,-5,-1,9.87611
6174,Croatia,5,1,12.569494
6175,Croatia,5,0.5,11.06725
6176,Croatia,5,0.25,10.3295145
6177,Croatia,5,0,9.641536
6178,Croatia,5,0.25,10.3295145
6179,Croatia,5,-0.5,8.458487
6180,Croatia,5,-1,7.800948
6181,Croatia,2,1,12.166979
6182,Croatia,2,0.5,10.65959
6183,Croatia,2,0.25,9.94571
6184,Croatia,2,0,9.265174
6185,Croatia,2,0.25,9.94571
6186,Croatia,2,-0.5,8.078096
6187,Croatia,2,-1,7.473096
6188,Croatia,1,1,12.052675
6189,Croatia,1,0.5,10.556692
6190,Croatia,1,0.25,9.844616
6191,Croatia,1,0,9.173293
6192,Croatia,1,0.25,9.844616
6193,Croatia,1,-0.5,7.9713697
6194,Croatia,1,-1,7.3967724
6195,Croatia,0,1,11.950029
6196,Croatia,0,0.5,10.468767
6197,Croatia,0,0.25,9.760254
6198,Croatia,0,0,12.187444444444445
6199,Croatia,0,0.25,9.760254
6200,Croatia,0,-0.5,7.8917103
6201,Croatia,0,-1,7.338787
6202,Croatia,-1,1,11.857727
6203,Croatia,-1,0.5,10.387325
6204,Croatia,-1,0.25,9.69305
6205,Croatia,-1,0,9.024231
6206,Croatia,-1,0.25,9.69305
6207,Croatia,-1,-0.5,7.827223
6208,Croatia,-1,-1,7.285754
6209,Croatia,-2,1,11.768694
6210,Croatia,-2,0.5,10.311468
6211,Croatia,-2,0.25,9.628933
6212,Croatia,-2,0,8.960649
6213,Croatia,-2,0.25,9.628933
6214,Croatia,-2,-0.5,7.7902
6215,Croatia,-2,-1,7.251567
6216,Croatia,-5,1,11.508514
6217,Croatia,-5,0.5,10.118884
6218,Croatia,-5,0.25,9.446188
6219,Croatia,-5,0,8.793886
6220,Croatia,-5,0.25,9.446188
6221,Croatia,-5,-0.5,7.791518
6222,Croatia,-5,-1,7.2452946
6223,Armenia,5,1,5.0562873
6224,Armenia,5,0.5,7.1263785
6225,Armenia,5,0.25,10.830885
6226,Armenia,5,0,15.187479
6227,Armenia,5,0.25,10.830885
6228,Armenia,5,-0.5,24.624952
6229,Armenia,5,-1,34.226692
6230,Armenia,2,1,4.9928956
6231,Armenia,2,0.5,7.0138993
6232,Armenia,2,0.25,10.823589
6233,Armenia,2,0,15.288539
6234,Armenia,2,0.25,10.823589
6235,Armenia,2,-0.5,24.805017
6236,Armenia,2,-1,34.407417
6237,Armenia,1,1,4.9750457
6238,Armenia,1,0.5,6.9876814
6239,Armenia,1,0.25,10.826343
6240,Armenia,1,0,15.3243
6241,Armenia,1,0.25,10.826343
6242,Armenia,1,-0.5,24.86526
6243,Armenia,1,-1,34.46894
6244,Armenia,0,1,4.959338
6245,Armenia,0,0.5,6.9614635
6246,Armenia,0,0.25,10.832596
6247,Armenia,0,0,10.196333333333333
6248,Armenia,0,0.25,10.832596
6249,Armenia,0,-0.5,24.9255
6250,Armenia,0,-1,34.536316
6251,Armenia,-1,1,4.9505677
6252,Armenia,-1,0.5,6.935245
6253,Armenia,-1,0.25,10.848388
6254,Armenia,-1,0,15.403724
6255,Armenia,-1,0.25,10.848388
6256,Armenia,-1,-0.5,24.98574
6257,Armenia,-1,-1,34.60538
6258,Armenia,-2,1,4.9483733
6259,Armenia,-2,0.5,6.9090266
6260,Armenia,-2,0.25,10.865255
6261,Armenia,-2,0,15.448602
6262,Armenia,-2,0.25,10.865255
6263,Armenia,-2,-0.5,25.045982
6264,Armenia,-2,-1,34.674454
6265,Armenia,-5,1,4.964824
6266,Armenia,-5,0.5,6.8444886
6267,Armenia,-5,0.25,10.9434395
6268,Armenia,-5,0,15.626826
6269,Armenia,-5,0.25,10.9434395
6270,Armenia,-5,-0.5,25.23625
6271,Armenia,-5,-1,34.881664
6272,Ukraine,5,1,20.432158
